Equipamento;Hora;Latitude;Longitude;Velocidade
7028;1900-01-01 09:34:28;-19.099506378;-50.856374105;0.0
7028;1900-01-01 09:35:28;-19.099519094;-50.856380463;0.0
7028;1900-01-01 09:36:28;-19.099525452;-50.856374105;0.0
7028;1900-01-01 09:37:28;-19.099519094;-50.856374105;0.0
7028;1900-01-01 09:38:28;-19.099512736;-50.856380463;0.0
7028;1900-01-01 09:39:28;-19.099519094;-50.856399536;0.0
7028;1900-01-01 09:40:28;-19.099519094;-50.856386820;0.0
7028;1900-01-01 09:41:28;-19.099509557;-50.856380463;0.0
7028;1900-01-01 09:42:28;-19.099411011;-50.856304169;3.6
7028;1900-01-01 09:43:28;-19.099290212;-50.855954488;0.0
7028;1900-01-01 09:43:50;-19.099296570;-50.855922699;0.0
7028;1900-01-01 09:43:58;-19.099296570;-50.855922699;0.0
7028;1900-01-01 09:44:58;-19.099306107;-50.855941772;0.0
7028;1900-01-01 09:45:05;-19.099306107;-50.855941772;0.0
7028;1900-01-01 09:45:24;-19.099306107;-50.855941772;1.4
7028;1900-01-01 09:45:58;-19.099525452;-50.856100718;0.0
7028;1900-01-01 09:46:15;-19.099534988;-50.856100718;1.9
7028;1900-01-01 09:47:15;-19.100282033;-50.856634776;6.9
7028;1900-01-01 09:48:15;-19.101089478;-50.857213338;6.1
7028;1900-01-01 09:49:15;-19.101919174;-50.857798258;6.0
7028;1900-01-01 09:50:15;-19.102745692;-50.858383179;6.0
7028;1900-01-01 09:51:15;-19.103457769;-50.858999888;6.1
7028;1900-01-01 09:52:15;-19.104029973;-50.859807332;6.9
7028;1900-01-01 09:53:15;-19.104443232;-50.860735575;6.4
7028;1900-01-01 09:53:28;-19.104462306;-50.860773722;0.0
7028;1900-01-01 09:54:28;-19.104459127;-50.860767365;0.0
7028;1900-01-01 09:54:38;-19.104459127;-50.860767365;0.0
7028;1900-01-01 09:54:58;-19.104452769;-50.860767365;0.0
7028;1900-01-01 09:55:27;-19.104452769;-50.860780080;3.9
7028;1900-01-01 09:56:27;-19.104837418;-50.861790975;7.2
7028;1900-01-01 09:57:27;-19.105196635;-50.862814585;7.1
7028;1900-01-01 09:58:27;-19.105527242;-50.863831838;7.3
7028;1900-01-01 09:59:27;-19.105740229;-50.864779154;6.6
7028;1900-01-01 10:00:27;-19.105905533;-50.865809123;6.5
7028;1900-01-01 10:02:27;-19.106217066;-50.867926280;6.5
7028;1900-01-01 10:03:03;-19.106293360;-50.868523916;2.8
7028;1900-01-01 10:03:48;-19.106283824;-50.868237813;1.9
7028;1900-01-01 10:05:48;-19.105940501;-50.866095225;6.9
7028;1900-01-01 10:06:48;-19.105791092;-50.865052541;7.6
7028;1900-01-01 10:07:48;-19.105619431;-50.864022573;4.6
7028;1900-01-01 10:08:18;-19.105482737;-50.863571167;7.0
7028;1900-01-01 10:08:31;-19.105409622;-50.863355001;7.1
