Equipamento;Hora;Latitude;Longitude;Velocidade
7029;1900-01-01 05:03:32;-18.827204386;-49.141220093;0.0
7029;1900-01-01 05:03:35;-18.827207565;-49.141220093;1.5
7029;1900-01-01 05:03:49;-18.827239354;-49.141258240;0.9
7029;1900-01-01 05:03:51;-18.827242533;-49.141270955;1.6
7029;1900-01-01 05:04:02;-18.827245712;-49.141232808;0.0
7029;1900-01-01 05:04:04;-18.827242533;-49.141232808;1.2
7029;1900-01-01 05:04:15;-18.827267965;-49.141220093;0.0
7029;1900-01-01 05:04:17;-18.827261607;-49.141220093;1.1
7029;1900-01-01 05:05:44;-18.827735265;-49.141913096;5.9
7029;1900-01-01 05:09:24;-18.828336080;-49.143547058;0.0
7029;1900-01-01 05:09:31;-18.828336080;-49.143547058;1.6
7029;1900-01-01 05:10:36;-18.828100840;-49.142637889;5.7
7029;1900-01-01 05:11:40;-18.827681224;-49.141798655;6.0
7029;1900-01-01 05:12:35;-18.827261607;-49.141232808;0.0
7029;1900-01-01 05:12:36;-18.827264786;-49.141245524;1.9
7029;1900-01-01 05:12:45;-18.827293396;-49.141283671;0.0
7029;1900-01-01 05:12:55;-18.827322006;-49.141226451;0.0
7029;1900-01-01 05:12:57;-18.827315648;-49.141226451;2.6
7029;1900-01-01 05:14:24;-18.827767054;-49.141900380;5.7
7029;1900-01-01 05:15:57;-18.828278859;-49.143197378;0.9
7029;1900-01-01 05:15:58;-18.828278859;-49.143191020;3.1
7029;1900-01-01 05:17:21;-18.828367869;-49.143763224;5.3
7029;1900-01-01 05:17:56;-18.828453700;-49.144125621;2.0
7029;1900-01-01 05:18:22;-18.828402837;-49.143960317;0.0
7029;1900-01-01 05:18:23;-18.828402837;-49.143960317;2.0
7029;1900-01-01 05:18:53;-18.828418732;-49.143947601;0.9
7029;1900-01-01 05:18:54;-18.828418732;-49.143953959;3.7
7029;1900-01-01 05:25:51;-18.827420553;-49.141372681;1.7
7029;1900-01-01 05:26:59;-18.827932358;-49.142173767;6.2
7029;1900-01-01 05:27:58;-18.828266144;-49.143051147;6.3
7029;1900-01-01 05:28:39;-18.828380585;-49.143655141;3.0
7029;1900-01-01 05:28:57;-18.828425090;-49.143674215;1.2
7029;1900-01-01 05:29:42;-18.828364690;-49.143400828;0.0
7029;1900-01-01 05:29:49;-18.828364690;-49.143400828;1.8
7029;1900-01-01 05:30:53;-18.828100840;-49.142478943;5.8
7029;1900-01-01 05:31:56;-18.827655792;-49.141658783;5.8
7029;1900-01-01 05:34:47;-18.827843348;-49.141932170;6.2
7029;1900-01-01 05:34:50;-18.827856064;-49.141970317;0.0
7029;1900-01-01 05:34:52;-18.827852885;-49.141957601;3.9
7029;1900-01-01 05:35:57;-18.828158061;-49.142612457;6.4
7029;1900-01-01 05:36:56;-18.828396479;-49.143540700;5.9
7029;1900-01-01 05:37:07;-18.828415553;-49.143686930;0.0
7029;1900-01-01 05:37:09;-18.828415553;-49.143674215;2.9
7029;1900-01-01 05:37:22;-18.828453700;-49.143661499;0.0
7029;1900-01-01 05:37:24;-18.828447342;-49.143667857;2.5
7029;1900-01-01 05:38:06;-18.828402837;-49.143451691;0.0
7029;1900-01-01 05:38:21;-18.828402837;-49.143438975;1.9
7029;1900-01-01 05:39:26;-18.828158061;-49.142529806;5.6
7029;1900-01-01 05:40:28;-18.827725728;-49.141696930;5.9
7029;1900-01-01 05:40:49;-18.827554067;-49.141474406;0.0
7029;1900-01-01 05:40:50;-18.827557246;-49.141474406;3.0
7029;1900-01-01 05:41:38;-18.827388763;-49.141270955;0.0
7029;1900-01-01 05:41:39;-18.827391942;-49.141270955;1.3
7029;1900-01-01 05:41:47;-18.827423731;-49.141302745;0.0
7029;1900-01-01 05:41:48;-18.827420553;-49.141302745;1.1
7029;1900-01-01 05:42:33;-18.827782949;-49.141290029;0.9
7029;1900-01-01 05:42:34;-18.827779770;-49.141290029;2.2
7029;1900-01-01 05:44:11;-18.827662150;-49.141607920;6.0
7029;1900-01-01 05:45:11;-18.828119914;-49.142421722;5.8
7029;1900-01-01 05:46:14;-18.828390121;-49.143337250;5.7
7029;1900-01-01 05:46:39;-18.828440984;-49.143686930;0.0
7029;1900-01-01 05:46:40;-18.828440984;-49.143686930;1.9
7029;1900-01-01 05:46:56;-18.828488668;-49.143667857;0.0
